"Title","Date","Link","Summary"
"中国银河证券薛军：我国资本市场内在稳定性显著增强 为服务实体经济筑牢基础","11/26/2025 15:47","https://finance.eastmoney.com/a/202511263575372570.html","上证报中国证券网讯（记者汤立斌）中国银河证券党委副书记、总裁薛军11月26日在中国银河证券2026年度策略报告会上表示，我国经济运行稳中有进，高质量发展扎实推进，科技创新成果不断涌现，新质生产力加速成..."
"2025华夏城市产业链——好房子案例展示","11/26/2025 15:46","https://finance.eastmoney.com/a/202511263575363396.html","11月7日下午，第九届华夏城市产业链发展大会·2025城市建设高质量发展论坛在北京首钢国际会展中心成功举办。作为2025中国国际城市建设博览会的主题活动之一，本次大会由华夏时报社、中国建筑文化中心联合..."
"2025华夏城市产业链——韧性发展·绿色低碳案例展示","11/26/2025 15:45","https://finance.eastmoney.com/a/202511263575360148.html","11月7日下午，第九届华夏城市产业链发展大会·2025城市建设高质量发展论坛在北京首钢国际会展中心成功举办。作为2025中国国际城市建设博览会的主题活动之一，本次大会由华夏时报社、中国建筑文化中心联合..."
"海量财经丨华为Mate 80系列起售价降800元，二级市场最高溢价5000元超iPhone 17","11/26/2025 15:42","https://finance.eastmoney.com/a/202511263575535945.html","海报新闻记者秦文报道2025年11月25日，华为Mate80系列与MateX7正式发布，起售价分别为4699元、5999元、7999元、11999元，该系列机型将于11月28日正式开售。"
"汇丰调查：中国内地企业面对贸易变局更具韧性和信心","11/26/2025 15:40","https://finance.eastmoney.com/a/202511263575359064.html","上证报中国证券网讯（记者陈佳怡）汇丰集团近期面向全球企业的一项贸易前景调查显示，尽管全球贸易政策和关税等仍存在不确定性，但随着内地企业逐步适应这一充满变数的“贸易新常态”，他们对这些变化带来的影响有了..."
"今天，医药股走强，大消费尾盘拉升","11/26/2025 15:30","https://finance.eastmoney.com/a/202511263575357574.html","今天，A股分化。截至收盘，上证指数下跌0.15%，深证成指上涨1.02%，创业板指上涨2.14%。图片来源：同花顺大消费尾盘拉升，零售、免税店等板块上涨。消息面上，11月26日，工业和信息化部、国家发..."
"北京破产法庭六年挽救126家困境企业 化解8400多亿元债务","11/26/2025 15:30","https://finance.eastmoney.com/a/202511263575355087.html","11月26日，北京市“促进法治化营商环境建设助力首都经济高质量发展”新闻发布会举行。北京商报记者从会上获悉，自2018年起，北京法院构建具有北京特色的破产审判机制，助力供给侧结构性改革，完善市场优胜劣..."
"青浦打造长三角创新枢纽，华为美的网易等重大项目建成，复旦同济创新平台落地","11/26/2025 15:21","https://finance.eastmoney.com/a/202511263575353359.html","11月26日上午，市政府新闻办举行“实干绘答卷接力新蓝图”上海“十四五”规划成果系列新闻发布会第十六场。围绕“全面服务保障国家战略奋力打造长三角创新枢纽”这一主题，青浦区相关负责人介绍了青浦区“十四五..."
"昔日“疫苗之王”科兴生物，突传大消息！在巴西拿下7亿美元合同，创中国疫苗最大金额国际订单，公司不久前收到纳斯达克退市函","11/26/2025 15:21","https://finance.eastmoney.com/a/202511263575351458.html","据科兴官微消息，当地时间2025年11月24日，科兴与巴西卫生部签署了两项PDP（产品开发伙伴关系）项目，成为首个中标该项目的中国疫苗企业。科兴将与巴西当地伙伴Tecpar研究所和Eurofarma公..."
"六部门促消费亮新招！19条措施增强消费品供需适配性","11/26/2025 15:14","https://finance.eastmoney.com/a/202511263575351793.html","人民网北京11月26日电据工业和信息化部官网消息，日前，经国务院同意，工业和信息化部、国家发展改革委、商务部、文化和旅游部、中国人民银行和市场监管总局联合印发《关于增强消费品供需适配性进一步促进消费的..."
"央行连续第九个月对MLF加量续作","11/26/2025 15:14","https://finance.eastmoney.com/a/202511263575349726.html","为保持银行体系流动性充裕，中国人民银行在11月25日以固定数量、利率招标、多重价位中标方式开展1万亿元中期借贷便利（MLF）操作，期限为1年期。鉴于11月有9000亿元MLF到期，当月央行MLF净投放..."
"高质量发展故事汇 | 普惠滴灌，苦咖啡“贷”来甜日子","11/26/2025 15:14","https://finance.eastmoney.com/a/202511263575350240.html","我的家乡在云南省普洱市孟连傣族拉祜族佤族自治县（以下简称“孟连县”）。20年前，孟连县信岗村村民靠种甘蔗为生，人均年收入不足1000元。2007年，信岗村成立了金山咖啡合作社，党支部书记岩古带领村民建..."
"高质量发展故事汇 | 科技信贷，铺筑问天新轨道","11/26/2025 15:14","https://finance.eastmoney.com/a/202511263575350137.html","10月19日，当我再次目睹“力箭一号”拖着耀眼的尾焰划破长空，成功将载荷送入预定轨道时，心中的激动与自豪仍难以言表。承担此次发射任务的中科宇航技术股份有限公司，在民商火箭发射服务市场占有率位居前列。这..."
"鄂尔多斯东胜区发布购房补贴实施方案，总金额1000万元","11/26/2025 15:14","https://finance.eastmoney.com/a/202511263575351166.html","内蒙古自治区鄂尔多斯市东胜区发布购房补贴实施方案，其中提出，在规定时间购买商品住宅的，给予网签合同价款2%的购房补贴；购买非住宅商品房的，给予网签合同价款1.5%的购房补贴；符合条件的高层次人才、首套..."
"高质量发展故事汇 | 执笔写就金融“五篇大文章”","11/26/2025 15:14","https://finance.eastmoney.com/a/202511263575349926.html","“耐心资本”的长期支持，助力我国商业航天从“跟跑”实现“并跑”；绿色保险在川西阿坝高原上，带来生态屏障与经济效益；普惠信贷流向云南省普洱市孟连县，让咖啡果从“苦豆子”变成致富“金豆子”；养老金金融、养..."
"西北地区首家 西安市内免税店正式开业","11/26/2025 15:13","https://finance.eastmoney.com/a/202511263575346490.html","【西北地区首家 西安市内免税店正式开业】11月26日，西北地区首家市内免税店在陕西省西安市正式开业。"
"刚刚，重磅利好！直线封板！","11/26/2025 15:09","https://finance.eastmoney.com/a/202511263575347138.html","【导读】六部门联合印发《关于增强消费品供需适配性进一步促进消费的实施方案》刚刚，消费领域迎来利好！11月26日，工业和信息化部、国家发展改革委、商务部、文化和旅游部、中国人民银行、市场监管总局印发《关..."
"新型工业化的湖南样本，从一辆无人驾驶卡车说起","11/26/2025 15:06","https://finance.eastmoney.com/a/202511263575345418.html","作者：李杭想象一下这个场景——地点：江苏句容的露天砂石骨料矿；主要工具：无人驾驶矿山运输卡车；核心任务：矿卡有序完成装货，后返回卸货。这不是工业模拟游戏，而是智慧矿区的日常。工作人员坐在中控室内，眼睛..."
"突然爆发！涨停！刚刚，利好来了！","11/26/2025 15:06","https://finance.eastmoney.com/a/202511263575344719.html","利好来了。日前，经国务院同意，工业和信息化部、国家发展改革委、商务部、文化和旅游部、中国人民银行和市场监管总局联合印发《关于增强消费品供需适配性进一步促进消费的实施方案》（以下简称《方案》)，以消费升..."
"美版“医保谈判”削减15款药物价格：后年起实施，司美格鲁肽大降71%","11/26/2025 15:03","https://finance.eastmoney.com/a/202511263575340659.html","美国政府与药企达成降价协议，诺和诺德旗下“减肥神药”司美格鲁肽大幅降价。当地时间11月25日，据外媒报道，美国政府已根据《降低通胀法案》就15种畅销药物与药企达成降价协议，新定价将于2027年生效。被..."
"婚前同居认定属于家庭成员","11/26/2025 15:02","https://finance.eastmoney.com/a/202511263575340514.html","【婚前同居认定属于家庭成员】11月25日，最高人民检察院通报了近年来检察机关依法打击家暴犯罪的基本情况和治理成效，并发布一批依法惩治家暴犯罪典型案例。随着社会交往方式的多样化，检察机关依据刑法、反家庭..."
"鄂尔多斯东胜区发布购房补贴实施方案 总金额1000万元","11/26/2025 15:00","https://finance.eastmoney.com/a/202511263575342366.html","人民财讯11月26日电，11月26日，内蒙古自治区鄂尔多斯市东胜区发布购房补贴实施方案，其中提出，在规定时间购买商品住宅的，给予网签合同价款2%的购房补贴；购买非住宅商品房的，给予网签合同价款1.5%..."
"事关促消费，六部门印发重磅文件","11/26/2025 15:00","https://finance.eastmoney.com/a/202511263575342060.html","财联社11月26日讯，工业和信息化部、国家发展改革委、商务部、文化和旅游部、中国人民银行、市场监管总局印发《关于增强消费品供需适配性进一步促进消费的实施方案》。方案指出，到2027年，消费品供给结构明..."
"鄂尔多斯东胜区发布购房补贴实施方案 总金额1000万元","11/26/2025 14:58","https://finance.eastmoney.com/a/202511263575339635.html","【鄂尔多斯东胜区发布购房补贴实施方案 总金额1000万元】内蒙古自治区鄂尔多斯市东胜区发布购房补贴实施方案，其中提出，在规定时间购买商品住宅的，给予网签合同价款2%的购房补贴；购买非住宅商品房的，给予..."
"湖北首笔认股权服务落地 为科技型中小企业提供融资新渠道","11/26/2025 14:57","https://finance.eastmoney.com/a/202511263575341911.html","11月25日，证券时报记者从武汉股权托管交易中心了解到，近日，武汉股交与湖北宜昌西陵区政府，以“园区服务+认股权”孵化模式，为湖北索敢科技有限公司完成认股权融资服务，成为湖北省首笔“认股权”融资模式的..."
"工业和信息化部等六部门联合发文增强消费品供需适配性进一步促进消费","11/26/2025 14:51","https://finance.eastmoney.com/a/202511263575333836.html","上证报中国证券网讯据工业和信息化部11月26日消息，日前，经国务院同意，工业和信息化部、国家发展改革委、商务部、文化和旅游部、中国人民银行和市场监管总局联合印发《关于增强消费品供需适配性进一步促进消费..."
"六部门：持续整治地方保护、市场分割问题，加强民生领域反垄断常态化监管执法","11/26/2025 14:48","https://finance.eastmoney.com/a/202511263575335638.html","日前，经国务院同意，工业和信息化部、国家发展改革委、商务部、文化和旅游部、中国人民银行和市场监管总局联合印发《关于增强消费品供需适配性进一步促进消费的实施方案》。方案提出，维护市场秩序。持续整治地方保..."
"六部门：发挥集中采购作用，扩大政府机关、事业单位、国有企业等对职业装、工装鞋等消费品的采购","11/26/2025 14:48","https://finance.eastmoney.com/a/202511263575336363.html","日前，经国务院同意，工业和信息化部、国家发展改革委、商务部、文化和旅游部、中国人民银行和市场监管总局联合印发《关于增强消费品供需适配性进一步促进消费的实施方案》。方案提出，强化财政金融支持。用好大规模..."
"广州南沙港区年吞吐量超2000万标箱","11/26/2025 14:48","https://finance.eastmoney.com/a/202511263575335949.html","11月26日，广东省新闻办举行2025大湾区科学论坛新闻发布会。会上，广州市南沙区人民政府区长岳阳介绍，南沙港区年吞吐量超2000万标箱，开辟170多条外贸航线。2024年海洋生产总值占全区GDP的2..."
"六部门：鼓励平台企业依法合规利用人工智能技术挖掘用户需求，匹配推送产品和服务","11/26/2025 14:48","https://finance.eastmoney.com/a/202511263575335742.html","日前，经国务院同意，工业和信息化部、国家发展改革委、商务部、文化和旅游部、中国人民银行和市场监管总局联合印发《关于增强消费品供需适配性进一步促进消费的实施方案》。方案提出，有序发展平台消费。有序发展直..."
"六部门：借助服务消费与养老再贷款等引导金融机构加大对优质老年产品的支持力度","11/26/2025 14:48","https://finance.eastmoney.com/a/202511263575333346.html","人民财讯11月26日电，工业和信息化部等六部门印发《关于增强消费品供需适配性进一步促进消费的实施方案》，其中提出，强化财政金融支持。用好大规模设备更新和消费品以旧换新政策。统筹相关资金渠道支持消费品产..."
